,account.username,shopid,mtime,country,rating_normal,rating_bad,rating_good,description,rating_star,item_count,follower_count,response_rate,shop_location
0,mamamyofficial_hcm,135853602,1632305839,VN,13,14,1026,"Ra đời vào năm 2007 – cách đây hơn 10 năm, Mamamy với sứ mạng:
“Tạo ra những sản phẩm an toàn, chăm sóc trẻ em tốt nhất”
Chúng tôi đã luôn rất khắt khe trong việc lựa chọn các thành phần tạo nên sản phẩm. Đối với sản phẩm chăm sóc trẻ em, mối quan tâm lớn nhất là sự an toàn. Để đảm bảo các sản phẩm 100% an toàn, chúng tôi đã đưa ra tôn chỉ:
“Không sử dụng những thành phần đã bị cấm sử dụng tại các nước tiên tiến trên thế giới – do có khả năng không tốt cho sức khỏe”",4.896054,152,1669,38,TP. Hồ Chí Minh
0,mamamyofficialstore,75485709,1632546511,VN,100,59,6383,"Ra đời vào năm 2007 – cách đây hơn 10 năm, Mamamy với sứ mạng:

“Tạo ra những sản phẩm an toàn, chăm sóc trẻ em tốt nhất”

Chúng tôi đã luôn rất khắt khe trong việc lựa chọn các thành phần tạo nên sản phẩm. Đối với sản phẩm chăm sóc trẻ em, mối quan tâm lớn nhất là sự an toàn. Để đảm bảo các sản phẩm 100% an toàn, chúng tôi đã đưa ra tôn chỉ:

“Không sử dụng những thành phần đã bị cấm sử dụng tại các nước tiên tiến trên thế giới – do có khả năng không tốt cho sức khỏe”",4.904895,163,15517,95,Hà Nội
0,mamanbebe_official_store,58238046,1632546000,VN,36,13,3330,"⚡ MamanBébé là hệ thống showroom quy tụ các sản phẩm đồ dùng cao cấp nhất cho Mẹ và Bé được nhập khẩu chính hãng, trực tiếp từ những thương hiệu hàng đầu thế giới như Combi (Nhật bản), Chicco (Italy), Ardo (Thụy Sỹ),...
⚡ Không chỉ khẳng định về chất lượng sản phẩm, MamanBébé còn tự hào về chất lượng dịch vụ khách hàng thân thiện,tư vấn sản phẩm nhiệt tình và các chính sách Giao hàng,Bảo hành sản phẩm miễn phí
MamanBébé - Hiểu Mẹ yêu Bé!
Hotline: 0925.678.678
Website:http://mamanbebe.com.vn",4.938718,773,9616,80,Hà Nội
0,marcusnmarcus,88811702,1632548396,VN,28,11,1960,"Có trụ sở tại Vancouver - Canada, Marcus & Marcus được truyền cảm hứng bởi phong cách hiện đại và nét sang trọng của vùng Bờ Tây. Bên cạnh đó, Marcus & Marcus cũng được truyền cảm hứng từ xu hướng hiện đại của văn hóa Bắc Mỹ để tạo nên những sản phẩm đẹp, có màu sắc tươi sáng. 
Là thương hiệu đồ dùng silicon thông minh và tiện lợi dành cho bố mẹ, trẻ sơ sinh và trẻ nhỏ, nhiệm vụ của Marcus & Marcus là biến công cuộc chăm sóc con cái của bố mẹ trở nên thú vị.",4.921331,216,9999,94,TP. Hồ Chí Minh
0,mastelaofficialstore,73648844,1632540926,VN,90,21,6590,"4Babies - Your baby is our baby! 4Babies luôn mong muốn mang đến cho trẻ em đồ chơi, đồ dùng tốt nhất, an toàn nhất tại Việt Nam để các bé có thể phát triển toàn diện về thể chất và trí tuệ, lớn lên khỏe mạnh, thông minh
Website: https://danhchobeyeu.com
☎ Đại chỉ
VP Hà Nội : Số 24, Lô TT01, HD Mon (Mon city), Số 2 Hàm Nghi, Mỹ Đình, HN
- Hotline: 0912 989 876
VP HCM: Lầu 2, Tòa nhà 149 Bờ Bao Tân Thắng, Phường Sơn Kỳ, Quận Tân Phú, Thành phố Hồ Chí Minh
- Hotline: 0901640797",4.925335,525,57401,89,Hà Nội
0,maymomvietnam,315614938,1632492375,VN,5,1,341,"- Phụ kiện CHÍNH HÃNG cho các dòng máy hút sữa
- Phễu hút sữa đa dạng kích cỡ, size phễu có tới 12 size (13, 15, 17, 19, 21, 24, 25, 27, 30, 32, 34, 36) phù hợp với hầu hết tất cả các mẹ, giúp cho việc hút sữa của mẹ trở nên thoải mái hơn và hiệu quả hơn  
- Cổ nối phễu hút sữa có thiết kế tối giản, dễ dàng vệ sinh, tương thích với cả bình sữa cổ hẹp và bình sữa cổ rộng
- Cam kết 100% sản phẩm là hàng chính hãng 
- Miễn phí đổi trả trong 03 ngày 
- Hỗ trợ vận chuyển tối đa",4.941349,30,4434,89,Hà Nội
0,medelaofficialstore,91255061,1632547845,VN,51,24,4819,"Công ty TNHH Thiết bị - Công nghệ Y tế DHL là đại lý phân phối độc quyền  thiết bị y tế của hãng Medela tại Việt Nam.
- Chúng tôi cam kết cung cấp hàng chính hãng, hàng chất lượng cao.
- Tư vấn điều trị tắc tia sữa miễn phí
- Chính sách bảo hành: Medela chỉ bảo hành cho các máy hút sữa do công ty TNHH TBCN Y tế DHL (www.dhl-meditech.com) phân phối chính hãng tại Việt Nam. Các máy hút sữa hàng xách tay sẽ không được bảo hành theo quy định của hãng.
Hotline: 0982.133.257/ 0913.521.540",4.93856,64,9383,97,Hà Nội
0,merriesvietnam,156716198,1632545035,VN,99,62,5685,"Gian hàng phân phối chính thức tã Merries. 
Tã Merries có mặt tại Việt Nam từ năm 2014, được nhập khẩu đạt tiêu chuẩn và chất lượng được kiểm tra nghiêm ngặt bởi Kao Việt Nam, được dán tem tiếng Việt để dễ dàng sử dụng và thấy ngay hạn sử dụng vì vậy cho đến nay, tã Merries vẫn luôn nhận được sự tin dùng của các bà mẹ Việt.",4.901122,36,131368,97,TP. Hồ Chí Minh
0,miwako.officialstore,438964675,1632480915,VN,1,0,52,Miwako - Sữa thực vật hữu cơ hàng đầu Việt Nam,4.92,20,518,91,Hà Nội
0,momorabbitvn,396416384,1632449997,VN,6,0,239,"Nhà phân phối chính thức thương hiệu MOMO RABBIT tại Việt Nam
🌏Website: www.momorabbit.vn
💌Email: sales@momorabbit.vn
☎ Hotline: 024 23479797",4.920354,19,1112,73,Hà Nội
0,moony_officialstore,63522286,1632548979,VN,383,301,31402,"🚙 TRỢ GIÁ VẬN CHUYỂN TOÀN QUỐC LÊN ĐẾN 80K* CHO ĐƠN TỪ 349K! 
*Áp dụng cho đơn đầu tiên trong ngày) 
🛍️ Cam kết mua 1 đổi 1 nếu chất lượng sản phẩm có vấn đề.
🎁 Deal hot và quà tặng kèm siêu hấp dẫn hàng tháng!
☎️ Hotline tư vấn trực tiếp: 028 7305 6686.
📳 Hàng ngàn bí quyết chăm con tại Facebook Moony: http://bit.ly/fb-moony.
👶 Moony - Tã siêu cao cấp được Hiệp hội các bà mẹ Nhật bình chọn là dòng tã số 1 cho bé. 
Nhập khẩu bởi Unicharm, nhà sản xuất tã em bé hàng đầu Nhật Bản.",4.917771,109,53670,99,TP. Hồ Chí Minh
0,handbagmrvui,95253635,1631366354,VN,14,2,681,"Được thành lập từ những năm 1990, bắt nguồn từ việc buôn bán túi xách ở chợ Phạm Văn Hai với những đồng vốn ít ỏi; với sự nỗ lực hết mình, Mr. Vui đã vươn lên và trở thành một trong những thương hiệu lớn, có uy tín trong ngành sản xuất balo - cặp xách học sinh.
Với kim chỉ nam ""sản xuất sản phẩm chất lượng với giá thành hợp lý nhất"", Mr. Vui nhanh chóng khẳng định được vị thế, trở thành thương hiệu được người tiêu dùng Việt Nam yêu thích nhất và đạt TOP 10 thương hiệu hàng đầu tại Việt Nam.",4.91342,312,827,70,TP. Hồ Chí Minh
0,myphamquocteviety,69421517,1632545390,VN,11,5,1435,"Chúng tôi đặt sứ mệnh cung cấp thêm những lựa chọn hoàn hảo nhất cho người tiêu dùng Việt Nam. Là đơn vị đi đầu (từ 2002) trong nhập khẩu và phân phối các sản phẩm thương hiệu Châu Âu về mỹ phẩm, nước hoa, hóa phẩm cho mẹ và bé, ...  với nguồn gốc xuất xứ rõ ràng, đảm bảo chính hãng. Cty được nhượng quyền phân phối độc quyền các nhãn hàng như: Mỹ phẩm trứ danh Deborah Milano (Italia) ; Hóa phẩm mẹ và bé Mustela (France) ; Le Petit Olivier (France) ; nước hoa Parour (France) ... tại Việt Nam.",4.954798,36,2769,99,TP. Hồ Chí Minh
0,nestlevnn,108166524,1632548910,VN,2634,2019,284227,,4.9355,683,150534,99,TP. Hồ Chí Minh
0,nappi,9344967,1632543503,VN,88,45,8846,"A’s goods là công ty phân phối độc quyền khăn sợi tre Nappi, sản phẩm chăm sóc da và tóc bé So Smoochie, bông thấm vệ sinh 100% cotton Moby – thương hiệu nổi tiếng được các bà mẹ tại Thái Lan tin dùng. Các sản phẩm A’s goods phân phối đã xuất hiện tại các trung tâm thương mại lớn thuộc nhiều hệ thống như: Central (Cental World, Central Chidlom…), Siam Paragon…
Điện thoại : 02466516006 / 0966263556
Email: nappivietnam@asgoods.vn",4.936546,60,90782,85,Hà Nội
0,natures_way_official,388966325,1632543173,VN,0,0,514,,4.986275,31,2878,100,Hà Nội
0,nestlenutritionvn,269296276,1632548943,VN,380,221,30650,,4.927632,222,97780,100,TP. Hồ Chí Minh
0,babymart.vn,1928354,1632541253,VN,699,267,43301,"Babymart.vn là một trong những nhà bán lẻ uy tín các sản phẩm đồ dùng cho mẹ và bé, đồ chơi trẻ em, đồ sơ sinh trọn gói với giá tốt nhất. Chúng tôi tự hào là nhà phân phối các sản phẩm chất lượng cao của các thương hiệu nổi tiếng trên thế giới, kết hợp với hàng Việt Nam chất lượng cao.
Babymart.vn hân hạnh được chào đón Quý Khách tại:
710/53/12 Lũy Bán Bích, P. Tân Thành, Q. Tân Phú, TP.HCM
325 Trương Vĩnh Ký, P. Tân Thành, Q. Tân Phú
Sđt: 028.7309.3479
Website: www.babymart.vn",4.911749,1369,31074,97,TP. Hồ Chí Minh
0,nutifoodofficialstore,132920733,1632492519,VN,3,2,415,"“Trước khi là một chuyên gia, chúng tôi nhìn cuộc sống bằng trái tim của người làm cha, làm mẹ"".
Hơn 20 năm thấu hiểu thể trạng và nhu cầu dinh dưỡng đặc thù của trẻ em Việt, NutiFood là công ty đầu tiên trong nước đưa ra thị trường các loại sữa đặc trị. Nay Nutifood kết hợp cùng các chuyên gia hàng đầu Châu Âu tại Viện Nghiên Cứu Dinh dưỡng Nutifood Thụy Điển (NNRIS) cho ra nhiều sản phẩm dinh dưỡng chuẩn cao châu Âu, phù hợp với thể trạng của trẻ em Việt",4.949735,153,3373,100,TP. Hồ Chí Minh
0,pampers_officialstore,90366612,1632548870,VN,1305,1123,91915,"Chào mừng các bạn đến với Gian hàng chính hãng của Pampers tại Hồ Chí Minh. Pampersofficialstore_hcm và Pampersofficial là 2 gian hàng duy nhất trên Shopee bán các sản phẩm chính hãng trực tiếp từ nhà phân phối chính thức của Công ty Procter & Gamble tại Việt Nam.
Để thuận tiện nhất cho việc giao nhận hàng, nếu bạn ở khu vực phía Bắc/gần phía Bắc, hãy ghé thăm Pampersofficialstore nhé!
https://shopee.vn/pampersofficialstore",4.900441,87,152775,99,TP. Hồ Chí Minh
0,philipsavent.official,188647290,1632545464,VN,7,2,749,"PHILIPS AVENT - MẸ CÓ BIẾT!
- Là nhãn hiệu chăm sóc mẹ và bé số 1 thế giới (*) được các mẹ khuyên dùng
- Sản phẩm chính hãng, bảo hành toàn cầu
(*) Dựa theo khảo sát trực tuyến của GEMSEEK năm 2020 từ hơn 11.000 bà mẹ về mức độ hài lòng đối với các sản phẩm và thương hiệu chăm sóc mẹ và bé",4.950993,44,4369,99,Hà Nội
0,pigeonvnofficial,163067971,1632546824,VN,88,44,7083,Pigeon Việt Nam - Nhãn hiệu hàng đầu Nhật Bản chăm sóc Mẹ và Bé.,4.930259,127,23999,100,TP. Hồ Chí Minh
0,polesievn,64368589,1632486137,VN,17,10,2737,"Cung cấp Đồ chơi trẻ em An Toàn, nhập khẩu 100% Châu Âu
    Đồ chơi trẻ em Polesie cam kết cung cấp đến khách hàng những sản phẩm mang lại giá trị thực, chất lượng an toàn nhất với chi phí thấp nhất kèm dịch vụ tốt nhất
    Đồ chơi cho bé Polesie được thành lập vào năm 1998 ~ không ngừng nỗ lực để sản xuất các sản phẩm đồ chơi trẻ em chất lượng, an toàn, thông minh, trí tuệ và mang tính chất giáo dục cao. Polesie Toys là một nhà sản xuất đồ chơi trẻ em hàng đầu Châu Âu",4.947794,147,4156,90,TP. Hồ Chí Minh
0,vietnampur,9768337,1632547550,VN,11,2,1046,"Trang bán hàng chính thức của Purvietnam.
Púr là nhãn hiệu được ra đời tại Anh năm 1985, tiên phong trong kỹ thuật sản xuất loại núm ti silicone trong, sạch và an toàn đầu tiên trên thế giới bằng công nghệ Injection Molding (phun vật liệu nóng vào khuôn). Là nhãn hiệu núm ti đầu tiên tên thế giới được bán rộng rãi trên 50 quốc gia. Royal Industries (Thailand) Public Co. thành lập năm 1969 với hơn 40 năm kinh nghiệm trong ngành công nghiệp sản xuất các sản phẩm bình sữa cho trẻ sơ sinh và trẻ nhỏ",4.943863,107,3810,83,TP. Hồ Chí Minh
0,sanosanvietnam,244771804,1632505469,VN,9,4,1227,"Sanosan là thương hiệu Đức với nhiều năm kinh nghiệm trong lĩnh vực mỹ phẩm chuyên biệt cho mẹ và bé.
Sanosan có rất nhiều sản phẩm, chăm sóc mẹ từ trong thai kỳ tới khi bé được 6 tuổi:
Dòng sản phẩm chuyên biệt Pure+Sensitive dành cho da rất nhạy cảm, da chàm cơ địa
Dòng sản phẩm Baby cho trẻ từ sơ sinh với đầy đủ các sản phẩm tắm gội, chăm sóc da, chống trị hăm
Dòng sản phẩm cho Kids cho trẻ từ 2 tuổi với các sản phẩm tắm gội, tắm tạo bọt, chăm sóc tóc
Dòng sản phẩm cho Mama
Hl: 0918968383",4.953771,53,2961,68,Hà Nội
0,shoptretho_official_store,54435575,1632548127,VN,151,41,7502,"Hệ thống cửa hàng Mẹ & Bé ShopTreTho.com.vn trong hơn 12  năm hoạt động kinh doanh lĩnh vực “ mẹ và bé” đã có hệ thống 35 cửa hàng trên toàn quốc. Shop Trẻ Thơ là đơn vị uy tín hàng đầu chuyên cung cấp các sản phẩm chính hãng & kinh doanh theo mô hình Website trực tuyến kết hợp với hệ thống chuỗi cửa hàng bán lẻ tại các thành phố lớn trên toàn quốc đã giúp hàng triệu mẹ Việt có được ""thiên đường mua sắm cho bé"" cực kỳ an tâm về giá thành và chất lượng. ",4.90365,341,24745,87,Hà Nội
0,shopeemumclub,168878927,1631711248,VN,529,448,43308,Khám phá các ưu đãi chỉ dành cho thành viên Mum's Club: https://shopee.vn/m/mum-club,4.914681,24,32432,100,TP. Hồ Chí Minh
0,smartbabyvn,152906557,1631884594,VN,123,75,12196,,4.933158,130,5582,97,TP. Hồ Chí Minh
0,smartvn,35469313,1632399869,VN,5455,2848,364872,"* S-mart chuyên cung cấp các sản phẩm chính hãng với mức giá và dịch vụ tốt nhất. Đến với S-mart bạn sẽ có thể mua sắm rất nhiều sản phẩm điện thoại phụ kiện, mỹ phẩm, thiết bị chăm sóc sức khỏe,...từ những thương hiệu uy tín như Samsung, L'oreal, Maybelline, Laneige,...
* Với mục tiêu mang đến những trải nghiệm tốt nhất cho khách hàng , S-mart hoạt động theo nhưng tiêu chí sau: 
  - Đảm bảo chính hãng 100% 
  - Giá cả cạnh tranh 
  - Giao hàng nhanh chóng",4.907247,2153,140147,100,TP. Hồ Chí Minh
0,smartvn_hn,74375002,1632455110,VN,1982,708,172501,"* S-mart chuyên cung cấp các sản phẩm chính hãng với mức giá và dịch vụ tốt nhất. Đến với S-mart bạn sẽ có thể mua sắm rất nhiều sản phẩm điện thoại phụ kiện, mỹ phẩm, thiết bị chăm sóc sức khỏe,...từ những thương hiệu uy tín như Samsung, L'oreal, Maybelline, Laneige,...
* Với mục tiêu mang đến những trải nghiệm tốt nhất cho khách hàng , S-mart hoạt động theo nhưng tiêu chí sau: 
  - Đảm bảo chính hãng 100% 
  - Giá cả cạnh tranh 
  - Giao hàng nhanh chóng",4.934012,1406,39566,100,Hà Nội
0,socandbrothers,747393,1632546073,VN,31,15,1662,"Chuỗi cửa hàng Nhật Bản dành cho bé và gia đình:
Showroom 1: 17 Lý Thường Kiệt, Hoàn Kiếm, HN. Tel: 04 3933 5388
Showroom 2: Tầng 1 - Tòa 17T4 - KĐT Trung Hòa-Nhân Chính- Tel: 024 6281 1480
Showroom 3: 40 Liễu Giai, phường Cống Vị, Ba Đình, HN Tel: 024.3267 6070
Showroom 4: 557 Điện Biên Phủ, Phường 1, Quận 3, TP.HCM - Tel: 028 3833 6364
",4.896716,83,10195,59,Hà Nội
0,spectra_official_store,163073857,1632544810,VN,6,6,519,"Spectra - Giải pháp nuôi con bằng sữa mẹ!
Công ty CPDV VietLife là nhà nhập khẩu và phân phối độc quyền tất cả các sản phẩm máy hút sữa, máy hâm, máy tiệt trùng bình sữa, phụ kiện máy hút sữa,...thương hiệu Spectra tại Việt Nam.
Bảo hành chính hãng 24 tháng đối với máy hút sữa và 12 tháng đối với máy hâm sữa/tiệt trùng UV.
Hệ Thống Trung Tâm Bảo Hành Chính Hãng Spectra đã có mặt tại Hà Nội, TP.HCM và Cần Thơ.
Hotline: 0916.001.923


",4.913958,42,1718,97,Hà Nội
0,suahoanggia_official_store,419385393,1632546969,VN,1,1,208,,4.94686,30,960,98,Hà Nội
0,tommeetippeevietnam,129323387,1632547210,VN,37,8,2420,"Tommee Tippee® được mệnh danh là thương hiệu quốc dân của Anh Quốc,là niềm tự hào của sứ xở sương mù.Năm 2020,IRI Worldwide công bố thương hiệu Tommee Tippee tiếp tục giữ vững vị trí số 1 trong lĩnh vực sản xuất các sản phẩm cho bé..Tiên phong về cuộc cách mạng bình sữa cổ rộng đầu tiên trên thế giới,bình sữa Tommee Tippee không hề bị lu mờ bởi các bình sữa cổ rộng ra đời sau mà ngày càng được yêu thích hơn,khẳng định vị thế thông qua chức năng chống đầy hơi vượt trội,núm ty mô phỏng ty mẹ nhất.",4.929767,129,8525,95,TP. Hồ Chí Minh
